State,County,FIPS,MapDate,DSCI
AZ,Apache County,04001,20141021,308
AZ,Apache County,04001,20141028,308
AZ,Apache County,04001,20141104,308
AZ,Apache County,04001,20141111,308
AZ,Apache County,04001,20141118,308
AZ,Apache County,04001,20141125,308
AZ,Apache County,04001,20141202,309
AZ,Apache County,04001,20141209,309
AZ,Apache County,04001,20141216,309
AZ,Apache County,04001,20141223,309
AZ,Apache County,04001,20141230,309
AZ,Apache County,04001,20150106,309
AZ,Apache County,04001,20150113,309
AZ,Apache County,04001,20150120,309
AZ,Apache County,04001,20150127,309
AZ,Apache County,04001,20150203,279
AZ,Apache County,04001,20150210,279
AZ,Apache County,04001,20150217,279
AZ,Apache County,04001,20150224,279
AZ,Apache County,04001,20150303,258
AZ,Apache County,04001,20150310,262
AZ,Apache County,04001,20150317,290
AZ,Apache County,04001,20150324,290
AZ,Apache County,04001,20150331,290
AZ,Apache County,04001,20150407,290
AZ,Apache County,04001,20150414,290
AZ,Apache County,04001,20150421,290
AZ,Apache County,04001,20150428,290
AZ,Apache County,04001,20150505,289
AZ,Apache County,04001,20150512,289
AZ,Apache County,04001,20150519,289
AZ,Apache County,04001,20150526,287
AZ,Apache County,04001,20150602,287
AZ,Apache County,04001,20150609,281
AZ,Apache County,04001,20150616,251
AZ,Apache County,04001,20150623,241
AZ,Apache County,04001,20150630,241
AZ,Apache County,04001,20150707,241
AZ,Apache County,04001,20150714,241
AZ,Apache County,04001,20150721,197
AZ,Apache County,04001,20150728,197
AZ,Apache County,04001,20150804,197
AZ,Apache County,04001,20150811,197
AZ,Apache County,04001,20150818,197
AZ,Apache County,04001,20150825,197
AZ,Apache County,04001,20150901,197
AZ,Apache County,04001,20150908,197
AZ,Apache County,04001,20150915,197
AZ,Apache County,04001,20150922,190
AZ,Apache County,04001,20150929,190
AZ,Apache County,04001,20151006,190
AZ,Apache County,04001,20151013,190
AZ,Apache County,04001,20151020,190
AZ,Apache County,04001,20151027,185
AZ,Apache County,04001,20151103,168
AZ,Apache County,04001,20151110,164
AZ,Apache County,04001,20151117,164
AZ,Apache County,04001,20151124,164
AZ,Apache County,04001,20151201,115
AZ,Apache County,04001,20151208,115
AZ,Apache County,04001,20151215,115
AZ,Apache County,04001,20151222,115
AZ,Apache County,04001,20151229,115
AZ,Apache County,04001,20160105,115
AZ,Apache County,04001,20160112,79
AZ,Apache County,04001,20160119,74
AZ,Apache County,04001,20160126,74
AZ,Apache County,04001,20160202,75
AZ,Apache County,04001,20160209,75
AZ,Apache County,04001,20160216,75
AZ,Apache County,04001,20160223,88
AZ,Apache County,04001,20160301,89
AZ,Apache County,04001,20160308,91
AZ,Apache County,04001,20160315,94
AZ,Apache County,04001,20160322,135
AZ,Apache County,04001,20160329,138
AZ,Apache County,04001,20160405,142
AZ,Apache County,04001,20160412,151
AZ,Apache County,04001,20160419,151
AZ,Apache County,04001,20160426,151
AZ,Apache County,04001,20160503,151
AZ,Apache County,04001,20160510,151
AZ,Apache County,04001,20160517,151
AZ,Apache County,04001,20160524,146
AZ,Apache County,04001,20160531,146
AZ,Apache County,04001,20160607,146
AZ,Apache County,04001,20160614,146
AZ,Apache County,04001,20160621,146
AZ,Apache County,04001,20160628,146
AZ,Apache County,04001,20160705,146
AZ,Apache County,04001,20160712,146
AZ,Apache County,04001,20160719,146
AZ,Apache County,04001,20160726,196
AZ,Apache County,04001,20160802,196
AZ,Apache County,04001,20160809,196
AZ,Apache County,04001,20160816,196
AZ,Apache County,04001,20160823,196
AZ,Apache County,04001,20160830,192
AZ,Apache County,04001,20160906,192
AZ,Apache County,04001,20160913,191
AZ,Apache County,04001,20160920,191
AZ,Apache County,04001,20160927,191
AZ,Apache County,04001,20161004,191
AZ,Apache County,04001,20161011,191
AZ,Apache County,04001,20161018,191
AZ,Apache County,04001,20161025,191
AZ,Apache County,04001,20161101,191
AZ,Apache County,04001,20161108,191
AZ,Apache County,04001,20161115,191
AZ,Apache County,04001,20161122,191
AZ,Apache County,04001,20161129,191
AZ,Apache County,04001,20161206,191
AZ,Apache County,04001,20161213,191
AZ,Apache County,04001,20161220,191
AZ,Apache County,04001,20161227,157
AZ,Apache County,04001,20170103,145
AZ,Apache County,04001,20170110,145
AZ,Apache County,04001,20170117,145
AZ,Apache County,04001,20170124,123
AZ,Apache County,04001,20170131,74
AZ,Apache County,04001,20170207,74
AZ,Apache County,04001,20170214,74
AZ,Apache County,04001,20170221,85
AZ,Apache County,04001,20170228,85
AZ,Apache County,04001,20170307,25
AZ,Apache County,04001,20170314,25
AZ,Apache County,04001,20170321,25
AZ,Apache County,04001,20170328,25
AZ,Apache County,04001,20170404,25
AZ,Apache County,04001,20170411,25
AZ,Apache County,04001,20170418,28
AZ,Apache County,04001,20170425,28
AZ,Apache County,04001,20170502,28
AZ,Apache County,04001,20170509,31
AZ,Apache County,04001,20170516,31
AZ,Apache County,04001,20170523,31
AZ,Apache County,04001,20170530,31
AZ,Apache County,04001,20170606,31
AZ,Apache County,04001,20170613,31
AZ,Apache County,04001,20170620,31
AZ,Apache County,04001,20170627,31
AZ,Apache County,04001,20170704,41
AZ,Apache County,04001,20170711,41
AZ,Apache County,04001,20170718,100
AZ,Apache County,04001,20170725,100
AZ,Apache County,04001,20170801,41
AZ,Apache County,04001,20170808,0
AZ,Apache County,04001,20170815,0
AZ,Apache County,04001,20170822,0
AZ,Apache County,04001,20170829,0
AZ,Apache County,04001,20170905,0
AZ,Apache County,04001,20170912,0
AZ,Apache County,04001,20170919,0
AZ,Apache County,04001,20170926,96
AZ,Apache County,04001,20171003,96
AZ,Apache County,04001,20171010,91
AZ,Apache County,04001,20171017,92
AZ,Apache County,04001,20171024,124
AZ,Apache County,04001,20171031,156
AZ,Apache County,04001,20171107,156
AZ,Apache County,04001,20171114,156
AZ,Apache County,04001,20171121,161
AZ,Apache County,04001,20171128,200
AZ,Apache County,04001,20171205,200
AZ,Apache County,04001,20171212,200
AZ,Apache County,04001,20171219,200
AZ,Apache County,04001,20171226,200
AZ,Apache County,04001,20180102,296
AZ,Apache County,04001,20180109,297
AZ,Apache County,04001,20180116,297
AZ,Apache County,04001,20180123,300
AZ,Apache County,04001,20180130,328
AZ,Apache County,04001,20180206,328
AZ,Apache County,04001,20180213,328
AZ,Apache County,04001,20180220,332
AZ,Apache County,04001,20180227,332
AZ,Apache County,04001,20180306,392
AZ,Apache County,04001,20180313,392
AZ,Apache County,04001,20180320,392
AZ,Apache County,04001,20180327,400
AZ,Apache County,04001,20180403,400
AZ,Apache County,04001,20180410,403
AZ,Apache County,04001,20180417,406
AZ,Apache County,04001,20180424,448
AZ,Apache County,04001,20180501,448
AZ,Apache County,04001,20180508,448
AZ,Apache County,04001,20180515,455
AZ,Apache County,04001,20180522,455
AZ,Apache County,04001,20180529,455
AZ,Apache County,04001,20180605,455
AZ,Apache County,04001,20180612,455
AZ,Apache County,04001,20180619,455
AZ,Apache County,04001,20180626,455
AZ,Apache County,04001,20180703,455
AZ,Apache County,04001,20180710,455
AZ,Apache County,04001,20180717,455
AZ,Apache County,04001,20180724,429
AZ,Apache County,04001,20180731,429
AZ,Apache County,04001,20180807,429
AZ,Apache County,04001,20180814,429
AZ,Apache County,04001,20180821,429
AZ,Apache County,04001,20180828,429
AZ,Apache County,04001,20180904,429
AZ,Apache County,04001,20180911,428
AZ,Apache County,04001,20180918,428
AZ,Apache County,04001,20180925,428
AZ,Apache County,04001,20181002,428
AZ,Apache County,04001,20181009,426
AZ,Apache County,04001,20181016,402
AZ,Apache County,04001,20181023,402
AZ,Apache County,04001,20181030,402
AZ,Apache County,04001,20181106,402
AZ,Apache County,04001,20181113,402
AZ,Apache County,04001,20181120,402
AZ,Apache County,04001,20181127,402
AZ,Apache County,04001,20181204,393
AZ,Apache County,04001,20181211,393
AZ,Apache County,04001,20181218,393
AZ,Apache County,04001,20181225,393
AZ,Apache County,04001,20190101,393
AZ,Apache County,04001,20190108,384
AZ,Apache County,04001,20190115,384
AZ,Apache County,04001,20190122,321
AZ,Apache County,04001,20190129,321
AZ,Apache County,04001,20190205,322
AZ,Apache County,04001,20190212,322
AZ,Apache County,04001,20190219,322
AZ,Apache County,04001,20190226,241
AZ,Apache County,04001,20190305,241
AZ,Apache County,04001,20190312,219
AZ,Apache County,04001,20190319,129
AZ,Apache County,04001,20190326,121
AZ,Apache County,04001,20190402,121
AZ,Apache County,04001,20190409,121
AZ,Apache County,04001,20190416,121
AZ,Apache County,04001,20190423,119
AZ,Apache County,04001,20190430,119
AZ,Apache County,04001,20190507,119
AZ,Apache County,04001,20190514,119
AZ,Apache County,04001,20190521,118
AZ,Apache County,04001,20190528,118
AZ,Apache County,04001,20190604,118
AZ,Apache County,04001,20190611,45
AZ,Apache County,04001,20190618,45
AZ,Apache County,04001,20190625,45
AZ,Apache County,04001,20190702,45
AZ,Apache County,04001,20190709,45
AZ,Apache County,04001,20190716,45
AZ,Apache County,04001,20190723,45
AZ,Apache County,04001,20190730,45
AZ,Apache County,04001,20190806,45
AZ,Apache County,04001,20190813,99
AZ,Apache County,04001,20190820,99
AZ,Apache County,04001,20190827,151
AZ,Apache County,04001,20190903,160
AZ,Apache County,04001,20190910,239
AZ,Apache County,04001,20190917,240
AZ,Apache County,04001,20190924,240
AZ,Apache County,04001,20191001,240
AZ,Apache County,04001,20191008,268
AZ,Apache County,04001,20191015,268
AZ,Apache County,04001,20191022,286
AZ,Apache County,04001,20191029,286
AZ,Apache County,04001,20191105,286
AZ,Apache County,04001,20191112,286
AZ,Apache County,04001,20191119,286
AZ,Apache County,04001,20191126,277
AZ,Apache County,04001,20191203,259
AZ,Apache County,04001,20191210,228
AZ,Apache County,04001,20191217,228
AZ,Apache County,04001,20191224,228
AZ,Apache County,04001,20191231,218
AZ,Apache County,04001,20200107,198
AZ,Apache County,04001,20200114,198
AZ,Apache County,04001,20200121,198
AZ,Apache County,04001,20200128,198
AZ,Apache County,04001,20200204,198
AZ,Apache County,04001,20200211,198
AZ,Apache County,04001,20200218,189
AZ,Apache County,04001,20200225,164
AZ,Apache County,04001,20200303,164
AZ,Apache County,04001,20200310,164
AZ,Apache County,04001,20200317,164
AZ,Apache County,04001,20200324,164
AZ,Apache County,04001,20200331,163
AZ,Apache County,04001,20200407,163
AZ,Apache County,04001,20200414,94
AZ,Apache County,04001,20200421,94
AZ,Apache County,04001,20200428,94
AZ,Apache County,04001,20200505,94
AZ,Apache County,04001,20200512,94
AZ,Apache County,04001,20200519,94
AZ,Apache County,04001,20200526,94
AZ,Apache County,04001,20200602,94
AZ,Apache County,04001,20200609,95
AZ,Apache County,04001,20200616,95
AZ,Apache County,04001,20200623,95
AZ,Apache County,04001,20200630,95
AZ,Apache County,04001,20200707,111
AZ,Apache County,04001,20200714,123
AZ,Apache County,04001,20200721,158
AZ,Apache County,04001,20200728,170
AZ,Apache County,04001,20200804,196
AZ,Apache County,04001,20200811,195
AZ,Apache County,04001,20200818,229
AZ,Apache County,04001,20200825,318
AZ,Apache County,04001,20200901,318
AZ,Apache County,04001,20200908,321
AZ,Apache County,04001,20200915,321
AZ,Apache County,04001,20200922,321
AZ,Apache County,04001,20200929,348
AZ,Apache County,04001,20201006,351
AZ,Apache County,04001,20201013,351
AZ,Apache County,04001,20201020,400
AZ,Apache County,04001,20201027,400
AZ,Apache County,04001,20201103,400
AZ,Apache County,04001,20201110,400
AZ,Apache County,04001,20201117,442
AZ,Apache County,04001,20201124,455
AZ,Apache County,04001,20201201,500
AZ,Apache County,04001,20201208,500
AZ,Apache County,04001,20201215,473
AZ,Apache County,04001,20201222,473
AZ,Apache County,04001,20201229,473
AZ,Apache County,04001,20210105,473
AZ,Apache County,04001,20210112,473
AZ,Apache County,04001,20210119,473
AZ,Apache County,04001,20210126,464
AZ,Apache County,04001,20210202,447
AZ,Apache County,04001,20210209,447
AZ,Apache County,04001,20210216,446
AZ,Apache County,04001,20210223,445
AZ,Apache County,04001,20210302,445
AZ,Apache County,04001,20210309,445
AZ,Apache County,04001,20210316,445
AZ,Apache County,04001,20210323,445
AZ,Apache County,04001,20210330,445
AZ,Apache County,04001,20210406,445
AZ,Apache County,04001,20210413,445
AZ,Apache County,04001,20210420,445
AZ,Apache County,04001,20210427,445
AZ,Apache County,04001,20210504,445
AZ,Apache County,04001,20210511,445
AZ,Apache County,04001,20210518,445
AZ,Apache County,04001,20210525,446
AZ,Apache County,04001,20210601,446
AZ,Apache County,04001,20210608,446
AZ,Apache County,04001,20210615,446
AZ,Apache County,04001,20210622,446
AZ,Apache County,04001,20210629,446
AZ,Apache County,04001,20210706,446
AZ,Apache County,04001,20210713,446
AZ,Apache County,04001,20210720,438
AZ,Apache County,04001,20210727,369
AZ,Apache County,04001,20210803,333
AZ,Apache County,04001,20210810,333
AZ,Apache County,04001,20210817,328
AZ,Apache County,04001,20210824,325
AZ,Apache County,04001,20210831,325
AZ,Apache County,04001,20210907,316
AZ,Apache County,04001,20210914,316
AZ,Apache County,04001,20210921,316
AZ,Apache County,04001,20210928,316
AZ,Apache County,04001,20211005,316
AZ,Apache County,04001,20211012,261
AZ,Apache County,04001,20211019,261
AZ,Apache County,04001,20211026,260
AZ,Apache County,04001,20211102,260
AZ,Apache County,04001,20211109,260
AZ,Apache County,04001,20211116,260
AZ,Apache County,04001,20211123,260
AZ,Apache County,04001,20211130,260
AZ,Apache County,04001,20211207,260
AZ,Apache County,04001,20211214,260
AZ,Apache County,04001,20211221,261
AZ,Apache County,04001,20211228,257
AZ,Apache County,04001,20220104,257
AZ,Apache County,04001,20220111,256
AZ,Apache County,04001,20220118,256
AZ,Apache County,04001,20220125,256
AZ,Apache County,04001,20220201,256
AZ,Apache County,04001,20220208,256
AZ,Apache County,04001,20220215,256
AZ,Apache County,04001,20220222,256
AZ,Apache County,04001,20220301,262
AZ,Apache County,04001,20220308,262
AZ,Apache County,04001,20220315,262
AZ,Apache County,04001,20220322,262
AZ,Apache County,04001,20220329,262
AZ,Apache County,04001,20220405,284
AZ,Apache County,04001,20220412,284
AZ,Apache County,04001,20220419,284
AZ,Apache County,04001,20220426,288
AZ,Apache County,04001,20220503,288
AZ,Apache County,04001,20220510,288
AZ,Apache County,04001,20220517,288
AZ,Apache County,04001,20220524,288
AZ,Apache County,04001,20220531,288
AZ,Apache County,04001,20220607,287
AZ,Apache County,04001,20220614,287
AZ,Apache County,04001,20220621,287
AZ,Apache County,04001,20220628,280
AZ,Apache County,04001,20220705,280
AZ,Apache County,04001,20220712,262
AZ,Apache County,04001,20220719,262
AZ,Apache County,04001,20220726,235
AZ,Apache County,04001,20220802,213
AZ,Apache County,04001,20220809,213
AZ,Apache County,04001,20220816,196
AZ,Apache County,04001,20220823,186
AZ,Apache County,04001,20220830,186
AZ,Apache County,04001,20220906,178
AZ,Apache County,04001,20220913,178
AZ,Apache County,04001,20220920,178
AZ,Apache County,04001,20220927,163
AZ,Apache County,04001,20221004,162
AZ,Apache County,04001,20221011,162
AZ,Apache County,04001,20221018,146
AZ,Apache County,04001,20221025,146
AZ,Apache County,04001,20221101,146
AZ,Apache County,04001,20221108,146
AZ,Apache County,04001,20221115,146
AZ,Apache County,04001,20221122,146
AZ,Apache County,04001,20221129,146
AZ,Apache County,04001,20221206,146
AZ,Apache County,04001,20221213,127
AZ,Apache County,04001,20221220,127
AZ,Apache County,04001,20221227,127
AZ,Cochise County,04003,20000104,100
AZ,Cochise County,04003,20000111,100
AZ,Cochise County,04003,20000118,100
AZ,Cochise County,04003,20000125,100
AZ,Cochise County,04003,20000201,100
AZ,Cochise County,04003,20000208,100
AZ,Cochise County,04003,20000215,200
AZ,Cochise County,04003,20000222,200
AZ,Cochise County,04003,20000229,200
AZ,Cochise County,04003,20000307,200
AZ,Cochise County,04003,20000314,196
AZ,Cochise County,04003,20000321,196
AZ,Cochise County,04003,20000328,196
AZ,Cochise County,04003,20000404,200
AZ,Cochise County,04003,20000411,200
AZ,Cochise County,04003,20000418,186
AZ,Cochise County,04003,20000425,186
AZ,Cochise County,04003,20000502,200
AZ,Cochise County,04003,20000509,200
AZ,Cochise County,04003,20000516,254
AZ,Cochise County,04003,20000523,254
AZ,Cochise County,04003,20000530,254
AZ,Cochise County,04003,20000606,254
AZ,Cochise County,04003,20000613,254
AZ,Cochise County,04003,20000620,254
